Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight,Combined Power,Weight Difference,Fuel Efficiency per Weight,Weight per Cylinder,Acceleration Power,Log Weight,Engine Power Squared
Ford,25.92674774,3.653327773,226.7616551,2052.040854,10.06633981,4,Japan,2852.460314,230.414982873,-800.4194600000001,0.012634615772615607,513.0102135,2282.6598761146197,7.626590115449196,13.34680381697314
BMW,31.49582412,2.575414058,206.7178198,5779.000321,15.5454755,6,Germany,3166.569182,209.293233858,2612.4311390000003,0.005450047131084075,963.1667201666668,3213.526803114315,8.661985991863718,6.632757570144026
BMW,46.79422466,2.97379568,302.3703201,3956.864995,8.339054548,4,Japan,3801.00015,305.34411578000004,155.86484500000006,0.011826085731792828,989.21624875,2521.482593010121,8.28320732278469,8.843460746386661
Honda,23.85383977,5.081384357,411.091164,3367.737974,8.918002569,4,USA,3064.325467,416.172548357,303.412507,0.007083045045119059,841.9344935,3666.1120566452005,8.121996573642155,25.820466983564305
BMW,23.87812808,4.16585219,443.3291756,5696.873739,12.67853182,4,Germany,3029.546407,447.49502779,2667.327332,0.004191444145327231,1424.21843475,5620.763059578967,8.647672836517579,17.354324468927796
Nissan,39.50004992,4.649548107,437.9456342,2097.563972,9.794271883,6,Japan,3169.177119,442.59518230699996,-1071.613147,0.018831392247044183,349.59399533333334,4289.358611327663,7.648531937041945,21.618297599307287
Nissan,28.08871764,3.317381692,243.8702245,4325.699579,7.514323458,4,Germany,2650.739266,247.187606192,1674.960313,0.006493450857374023,1081.42489475,1832.5197486680763,8.372329158655418,11.005021290416783
Mercedes,18.98419292,4.020988878,374.8937374,4195.730098,8.94321053,4,USA,3081.020537,378.91472627800005,1114.7095610000001,0.004524645884407411,1048.9325245,3352.753619946735,8.34182264380577,16.1683515569997
Audi,28.09758065,2.493534435,225.133679,2877.281605,5.536225917,8,USA,2510.350376,227.627213435,366.93122900000026,0.009765321754107555,359.660200625,1246.3909084693587,7.964601240235226,6.217713978530769
Ford,15.63428082,4.321843321,124.3622173,3715.549725,15.56635432,8,USA,3255.095718,128.684060621,460.4540069999998,0.004207797493545858,464.443715625,1935.8663385126338,8.220281920632718,18.67832969127231
Mercedes,17.05547946,3.210405335,380.6261062,4609.056024,12.38174986,8,Japan,3771.911619,383.836511535,837.1444050000005,0.0037004278904812027,576.132003,4712.817237154195,8.435778347994864,10.306702414996462
Chevrolet,29.93471091,3.270182059,103.931021,4908.524788,6.413645996,8,Germany,3328.109656,107.20120305900001,1580.4151319999996,0.006098514768262387,613.5655985,666.5767766968419,8.498728725135104,10.69409069900548
Mercedes,26.75701798,4.097289298,263.673035,2002.867435,7.575409897,6,Japan,3411.587767,267.77032429800005,-1408.720332,0.013359355448305046,333.81123916666667,1997.4313189110276,7.6023351502504495,16.78777959150533
Nissan,46.59383604,5.245122486,231.7517077,5747.41372,6.538018072,8,Japan,2545.845057,236.996830186,3201.5686629999996,0.008106922227968653,718.426715,1515.1968531594614,8.656505244780423,27.511309893142815
Mercedes,24.49575596,1.756025386,377.3510154,2658.10149,14.18889212,4,Japan,3789.27247,379.10704078599997,-1131.1709799999999,0.009215508155785278,664.5253725,5354.192848883059,7.885367421388488,3.0836251562764487
Audi,33.22353401,4.798972949,406.4981891,2934.321737,6.413155454,8,Japan,3077.505329,411.297162049,-143.18359199999986,0.011322389631331692,366.790217125,2606.9360784677883,7.984231610836788,23.03014136523376
Mercedes,35.29057152,2.669532442,221.6378544,3053.893783,16.314235,6,Germany,3962.279021,224.307386842,-908.3852379999998,0.011555926311665046,508.9822971666667,3615.852041577384,8.024172705540485,7.126403458890483
BMW,10.52377826,3.275677818,424.6508058,2151.280546,5.30766379,8,Germany,2680.698054,427.926483618,-529.417508,0.004891866976423632,268.91006825,2253.903705338982,7.673818546611461,10.730065167337242
Ford,36.54149488,1.587653315,217.5667042,2492.208494,8.74063682,8,Japan,3917.007827,219.15435751500002,-1424.799333,0.014662294494210163,311.52606175,1901.6715455365688,7.820924541736648,2.5206430486304896
Audi,17.12143867,2.704184311,278.530544,5945.399692,18.36000014,6,Japan,3451.43636,281.234728311,2493.963332,0.002879779250676491,990.8999486666667,5113.820826834277,8.69037303848815,7.312612787858545
Audi,48.4428127,3.510524971,390.8074108,3260.86695,15.77796977,6,USA,2578.51045,394.317935771,682.3564999999999,0.014855807809024528,543.477825,6166.147513494372,8.089748374588977,12.323785572014552
Nissan,15.94650911,1.724704309,377.1680917,2461.204361,6.094524994,6,USA,3957.548617,378.892796009,-1496.3442559999999,0.0064791487300635405,410.20072683333336,2298.660361804934,7.808406086764652,2.974604953483168
Toyota,26.58496495,3.464382918,494.9473889,2427.965045,17.31689157,6,Germany,2520.809602,498.41177181800003,-92.8445569999999,0.01094948422126069,404.66084083333334,8570.950266435922,7.794808755453022,12.001949002530194
Ford,13.41398672,5.208442515,190.0644097,4877.839871,12.39552682,6,USA,3596.050253,195.272852215,1281.7896180000002,0.0027499850496834812,812.9733118333334,2355.9484879638185,8.492457751463787,27.127873432059523
Honda,49.87497007,1.921572872,364.9271654,5418.274656,17.70174541,6,Germany,3834.294923,366.848738272,1583.9797329999997,0.009204954203414233,903.0457759999999,6459.847775103761,8.59753271460492,3.6924423024063286
Audi,30.08780041,4.557762912,343.8727633,3027.809198,14.01109662,4,Germany,2763.717331,348.43052621199996,264.0918670000001,0.009937152060266645,756.9522995,4818.034511582689,8.015594600022428,20.77320276200272
Nissan,33.81540069,3.138684214,466.0393818,2083.638049,15.22749548,8,Germany,3015.035786,469.178066014,-931.3977369999998,0.01622901861781081,260.454756125,7096.612579861494,7.641870706886872,9.851338595212798
Honda,12.6830591,4.120694858,162.5448567,2892.360074,19.90252341,8,USA,3341.844011,166.665551558,-449.48393699999997,0.0043850208049857065,361.54500925,3235.0528156468454,7.969828082443942,16.98012611274764
Ford,39.99841882,2.540946392,400.7192654,2226.062763,8.485033189,6,USA,3519.713929,403.260211792,-1293.651166,0.017968234986373562,371.01046049999997,3400.116266390699,7.707989726855796,6.456408567017817
Nissan,18.39622372,2.13796905,327.3074465,2413.579747,14.35918362,6,Germany,3807.813802,329.44541555,-1394.234055,0.007621966393638286,402.2632911666667,4699.867724486827,7.788866296609778,4.570911658757903
Honda,45.92217158,2.141850457,209.8663479,3726.032479,11.90482085,4,Germany,3641.605706,212.008198357,84.42677300000014,0.012324683651798087,931.50811975,2498.421274193274,8.223099267978078,4.587523380151108
Mercedes,18.20558562,1.781967783,289.7739657,2919.673483,5.591779294,4,Japan,3044.996716,291.55593348300005,-125.32323300000007,0.006235486853582524,729.91837075,1620.3520613415265,7.979227068119495,3.175409179649935
Chevrolet,17.62750883,2.24258682,233.5106388,4063.783514,5.217059623,6,Germany,3732.579718,235.75322562000002,331.20379600000024,0.004337708632674964,677.2972523333334,1218.2389252244172,8.309869718646551,5.029195645237713
Audi,11.46198671,4.15687754,331.7253611,3013.975013,6.788428667,4,Germany,3949.115082,335.88223863999997,-935.1400689999996,0.003802946826221747,753.49375325,2251.8939508621665,8.011015088840198,17.27963088255645
Chevrolet,28.8826778,5.026762447,455.6002443,5762.149204,14.73637611,4,Japan,2840.479272,460.627006747,2921.6699320000002,0.005012483498336014,1440.537301,6713.896555812684,8.6590658097903,25.268340698569432
Toyota,32.59364533,4.756502742,327.7219938,5623.775872,13.50744632,6,Germany,2611.14339,332.478496542,3012.632482,0.005795687109843626,937.2959786666667,4426.687239136872,8.634758580633797,22.624318334653523
BMW,12.62834558,4.240537239,352.6889673,4267.22442,13.30144342,6,Germany,3139.929598,356.929504539,1127.2948219999994,0.0029593816347723285,711.2040699999999,4691.2723433991805,8.358718876133535,17.982156075345742
Ford,41.02110467,1.941727454,307.4991388,3417.695968,5.477851438,6,Germany,3822.095656,309.440866254,-404.39968799999997,0.012002561097909807,569.6159946666667,1684.4345996593418,8.136721909455915,3.7703055056173223
BMW,28.13155339,2.656749785,120.4662026,3524.587528,12.03954495,6,Japan,2725.437257,123.122952385,799.150271,0.007981516465832538,587.4312546666666,1450.3582611585068,8.167518695066441,7.058319420097547
BMW,30.97561077,2.739227501,193.1434228,3647.409133,18.86934227,8,USA,3828.697282,195.88265030099998,-181.28814899999998,0.008492496904103135,455.926141625,3644.489352012522,8.201772367955032,7.503367302234704
Honda,27.63050988,2.499827786,296.8006918,4910.317289,10.96387804,8,Germany,3988.319536,299.300519586,921.9977529999996,0.005627031463302249,613.789661125,3254.086587082828,8.499093839678318,6.249138959657662
Toyota,26.03052244,3.560022639,224.0941135,3806.555982,14.37383705,6,Japan,2581.003346,227.654136139,1225.552636,0.006838339581261937,634.4259969999999,3221.0922713132054,8.244480117586761,12.673761190192524
Ford,32.38561325,3.64221526,172.7054391,5426.919786,16.69728013,4,Germany,3242.884561,176.34765436,2184.0352250000005,0.005967586499720561,1356.7299465,2883.711096627355,8.599126993412435,13.265732000176868
Chevrolet,16.20960984,2.927543901,301.6531368,5776.379144,16.75887919,6,Japan,2993.328242,304.580680701,2783.0509020000004,0.0028061886929352845,962.7298573333334,5055.3684769157435,8.661532319692606,8.570513292282298
BMW,17.27712522,2.915156635,229.1239174,3343.784614,12.78920124,8,Germany,3090.519782,232.039074035,253.2648320000003,0.005166937232638393,417.97307675,2930.3118885257377,8.114858562441205,8.498138206584525
Honda,44.47142484,4.814222392,203.2430573,4242.777926,17.86927918,4,Japan,3177.452129,208.057279692,1065.325797,0.010481676301622203,1060.6944815,3631.806932290437,8.352973504921449,23.176737239634196
BMW,47.84461849,4.657171393,285.594167,2380.226147,10.8706714,8,USA,3609.555935,290.251338393,-1229.329788,0.020100870898465937,297.528268375,3104.6003432137245,7.774950781899329,21.689245383777557
Nissan,24.93237265,2.731183327,153.3137032,2801.876191,18.33039822,6,USA,3386.949555,156.044886527,-585.0733640000003,0.008898456230894894,466.97936516666664,2810.301232238888,7.938044539982109,7.459362365682789
Chevrolet,20.82978693,5.155153775,471.0982932,3653.863067,8.603407496,8,USA,3941.801632,476.253446975,-287.9385650000004,0.005700757403342505,456.732883375,4053.050587069686,8.203540261413641,26.575610443896746
BMW,35.75998173,5.311260068,447.0808392,2824.810864,9.203246105,8,Germany,2999.146899,452.39209926800004,-174.3360349999998,0.012659248159136221,353.101358,4114.594991987531,7.946196690542776,28.209483509931367
Nissan,26.34936684,2.806970168,383.0482343,5506.241963,5.796809363,8,Japan,3312.256124,385.855204468,2193.9858390000004,0.004785363051071571,688.280245375,2220.4575910708577,8.61363763006935,7.879081524041948
Nissan,11.01545423,2.917699795,142.485531,2633.145024,16.93372755,4,Germany,3719.992796,145.403230795,-1086.847772,0.004183383038001632,658.286256,2412.8111617710792,7.875934237356632,8.512972093743041
Honda,16.24610389,3.522536614,410.3509018,3822.643286,11.25582854,8,Germany,3059.542625,413.87343841399996,763.100661,0.00424996597236774,477.83041075,4618.839391895177,8.248697421992762,12.408264196970585
Honda,38.63888915,5.26448325,423.1829312,4422.796962,8.436749209,4,Japan,3197.948801,428.44741445,1224.8481610000003,0.008736301820314037,1105.6992405,3570.2882600639014,8.394527571772832,27.71478388953056
Nissan,36.35695768,5.005277733,407.1058471,4767.455633,8.476854164,6,Germany,3527.461829,412.111124833,1239.9938039999997,0.0076260715313928975,794.5759388333332,3450.9768951783826,8.46956803129598,25.052805184465615
Toyota,11.0838397,1.91027185,145.5863548,3532.277479,18.52099912,6,Japan,3791.116328,147.49662665,-258.8388490000002,0.0031378734445114643,588.7129131666667,2696.404749134808,8.16969812007634,3.6491385409024226
BMW,18.87888648,3.070922973,357.5631828,5476.396275,17.50874901,8,Japan,3123.522206,360.634105773,2352.874069,0.0034473192829713546,684.549534375,6260.484022861949,8.608202549568004,9.430567906099158
Nissan,19.24299186,3.713484759,433.7299183,4273.276604,13.30296328,4,USA,3297.925708,437.443403059,975.3508959999995,0.0045030999963792655,1068.319151,5769.8931765823,8.360136166523427,13.789969055325288
Nissan,36.87570974,3.51252989,330.9413605,3758.031122,14.24166201,6,USA,3962.683428,334.45389038999997,-204.65230599999995,0.009812507811370913,626.3385203333333,4713.155001370565,8.23165046147185,12.337866228143413
Honda,10.78842151,2.275452272,358.5629501,2268.962536,12.11488356,4,USA,2563.703743,360.838402372,-294.74120700000003,0.00475478168494537,567.240634,4343.948389391591,7.727077973405098,5.177683042149962
BMW,14.16434328,4.935267085,283.3453918,3858.757874,10.87499814,4,Japan,3172.343075,288.28065888500004,686.4147989999997,0.003670700194857575,964.6894685,3081.3806088025717,8.258100616371463,24.356861200284403
Ford,41.99664341,4.207763132,311.482928,5282.943363,18.73215322,8,USA,3453.972777,315.69069113200004,1828.9705860000004,0.00794947825943596,660.367920375,5834.745932710229,8.572238676493562,17.70527057501845
Chevrolet,17.14178648,4.851633499,113.7507433,4458.164073,6.884190553,8,Japan,2512.641186,118.602376799,1945.522887,0.00384503266351633,557.270509125,783.081792422588,8.402492317440831,23.538347608618984
Honda,36.10984431,4.935057117,355.5852088,5328.649815,11.27670185,4,Germany,3395.179752,360.52026591699996,1933.4700629999998,0.006776546698255869,1332.16245375,4009.828381907596,8.580853167058207,24.354788748052357
BMW,19.52731124,4.493423415,132.5788852,3976.046682,10.16842862,4,USA,2584.299932,137.072308615,1391.7467500000002,0.004911237920923384,994.0116705,1348.1189306753745,8.288043308653215,20.19085398647026
BMW,13.97765571,3.256842405,274.0058377,2473.84682,12.4722608,8,Japan,3786.337595,277.26268010499996,-1312.4907749999998,0.005650170251850921,309.2308525,3417.472268516872,7.813529635109937,10.607022451006184
Mercedes,19.72688764,3.94218702,217.0620391,2054.559383,11.86447812,4,Japan,3710.629143,221.00422612,-1656.0697600000003,0.009601517387730818,513.63984575,2575.3278135845344,7.62781669177531,15.54083850065648
Audi,38.89067727,2.141461624,318.1711801,3212.878187,12.78334297,8,Japan,2548.382705,320.312641724,664.4954819999998,0.01210462239974117,401.609773375,4067.291318387939,8.074922445854364,4.585857887064718
Toyota,44.22785872,4.19458167,153.3665342,4791.961886,7.098784658,4,Japan,2573.206037,157.56111586999998,2218.755849,0.009229593175441211,1197.9904715,1088.7160000295921,8.474695186090866,17.59451538629999
Chevrolet,43.20879458,2.217013023,376.6573608,5161.039616,12.69712252,8,USA,3630.420897,378.874373823,1530.618719,0.008372110620125106,645.129952,4782.464658137445,8.548893314151043,4.915146744151597
Honda,25.88734118,4.275798362,418.0046148,3183.011338,8.636282208,4,USA,3054.317339,422.280413162,128.69399899999962,0.008132971714849732,795.7528345,3610.0058176591338,8.065582989324131,18.28245163248188
Honda,36.72340546,2.418392643,165.3417799,3982.615684,7.764970235,8,USA,3362.538682,167.760172543,620.077002,0.009220926238887378,497.8269605,1283.8739995254214,8.28969408944769,5.848622975716524
Ford,18.19937182,1.970205201,141.7252349,3684.475618,5.972513282,4,Japan,2905.492405,143.695440101,778.983213,0.00493947408176335,921.1189045,846.45584783482,8.211883492733673,3.8817085340474504
Audi,21.72590921,2.161137961,158.2061931,3642.091137,16.43978838,6,Germany,2759.453314,160.36733106100002,882.637823,0.005965229422538748,607.0151895,2600.8763349694163,8.200313283862435,4.670517286475238
Audi,45.85343274,1.507968541,450.8510248,2925.394853,11.41162881,6,Japan,2944.115676,452.35899334100003,-18.72082300000011,0.01567427135279779,487.5658088333333,5144.944543625705,7.981184743033925,2.273969120645669
Toyota,10.52007694,4.374958471,311.2757047,2545.48442,14.39965525,4,Germany,2870.07055,315.650663171,-324.58613000000014,0.004132838864517584,636.371105,4482.262835380805,7.8420762527186705,19.14026162297466
Mercedes,13.42034123,4.429604196,286.9043984,2786.754233,15.91390015,6,USA,3172.461157,291.334002596,-385.7069240000001,0.004815760597429045,464.45903883333335,4565.76794873342,7.932632840242294,19.621393333220805
Mercedes,18.31545021,3.5597334,142.6847276,2221.329549,15.18974998,4,Japan,3620.014248,146.244461,-1398.684699,0.00824526474167026,555.33238725,2167.3453382084053,7.705861191545665,12.67170187907556
Audi,11.06128815,2.145451204,359.8224027,2792.522967,12.05751079,4,Japan,3331.194112,361.967853904,-538.6711450000003,0.003961037484996269,698.13074175,4338.562503038976,7.9347007554395255,4.60296086874505
