Car Model,MPG,Engine Displacement,Horsepower,Weight,Acceleration,Number of Cylinders,Origin,Curb Weight
Mercedes,18.31545021,3.5597334,142.6847276,2221.329549,15.18974998,4,Japan,3620.014248
Audi,11.06128815,2.145451204,359.8224027,2792.522967,12.05751079,4,Japan,3331.194112
Toyota,17.2574174,1.83421735,447.1998368,2036.803591,10.81847793,6,USA,3413.767462
Mercedes,33.32166244,1.576515866,431.2743477,4509.033603,10.63939864,4,Japan,3205.117895
BMW,26.85698202,2.162992708,350.4218836,3265.50163,14.60073195,8,Germany,2987.10046
BMW,45.70686844,5.06342214,130.1114867,5892.578846,12.42191532,4,Germany,2715.263238
Honda,42.69774247,2.466147367,144.9588109,2774.868203,17.73698372,4,Germany,3031.848189
Mercedes,23.67269407,2.917085309,119.7235948,3383.314281,18.12052976,6,Japan,3497.797924
Ford,20.37693734,1.921381938,202.9916866,3431.364635,7.55840567,8,Japan,3600.666134
Honda,25.18769633,2.389445219,154.2645869,2033.805984,7.043504773,4,Germany,3203.772316
Audi,33.6117977,3.576898283,204.0192161,5356.831812,14.45601389,4,Japan,3467.495912
Nissan,20.72254563,3.931010732,254.0232223,2127.977841,9.518386221,4,Germany,2815.811623
BMW,34.96595631,2.481409257,477.1931136,5760.719339,5.278560781,4,USA,3790.099481
Nissan,26.37646609,1.730928637,344.1504239,5568.297404,18.32964004,4,Germany,3798.904676
Audi,32.08188723,3.064131477,433.9895143,4142.087664,8.403511509,4,USA,2980.491891
Mercedes,27.44506117,2.436813484,384.1406003,4174.3823,18.93920978,8,USA,3321.568359
Ford,21.77863038,2.378215693,145.0012522,4615.111692,15.76151676,8,USA,3409.993043
Honda,47.93813228,5.339451211,394.3681625,3548.200048,16.43980235,4,Germany,3208.645058
BMW,40.54423177,3.965201944,210.0395526,4588.889134,8.021922437,4,Germany,3866.71323
Ford,15.60452703,3.727513773,355.6431388,2179.073555,8.512916384,6,Japan,3609.57542
Honda,44.73871904,3.163100414,236.3847895,2216.190509,12.81901631,8,Japan,3508.765739
Honda,29.49724793,3.215777334,499.0689053,3828.921678,7.58149779,8,USA,3280.139832
Nissan,45.78208908,3.663620015,205.4205918,4198.489204,9.58147539,4,Germany,2627.270995
Chevrolet,41.99421024,4.285719228,211.6521883,5551.270561,9.821937169,8,Japan,2661.732066
Audi,27.00854018,4.308584385,472.2689022,2418.642536,7.394448999,8,Japan,2948.513293
Toyota,10.89877233,2.186775631,109.8577619,5290.591709,8.077742501,6,Japan,2817.283403
BMW,20.74709438,3.500451008,378.6755951,2840.189349,16.82827763,6,Germany,3928.796458
Toyota,31.66536859,3.14783238,390.1305563,3576.334594,7.507937818,8,Japan,3114.718778
Mercedes,35.33912879,4.982107865,434.551431,3266.409739,5.426860878,8,USA,3814.908158
Ford,20.31550742,4.025675685,489.7757243,3600.621091,14.44032414,8,Germany,3727.119525
Mercedes,15.57424296,3.630016266,490.2407677,2601.981992,19.63974679,4,Japan,3718.855409
Mercedes,43.39720947,1.961578569,126.110703,4014.280298,9.968207219,6,Japan,2823.561288
Toyota,49.37608723,3.922551557,428.7357291,5206.570359,6.779835548,4,Germany,3170.98272
Nissan,31.02760729,1.968815623,358.5239735,3766.136042,13.55580988,6,Japan,2976.927987
Chevrolet,16.86717143,2.848826302,358.9368537,3962.454304,18.59531317,6,Japan,3955.616506
BMW,20.89229306,2.071367859,151.3399706,5395.070341,16.7609267,6,USA,3815.116452
Audi,10.73562706,4.268294588,360.0748666,4824.232459,14.33773803,8,Germany,2874.885491
Honda,46.57195226,2.325008455,492.9930322,3961.817634,9.725847449,6,Japan,2970.280541
Honda,14.71004332,3.067437493,464.7274278,3030.782593,13.1282026,4,Germany,3293.363856
Audi,33.06065902,5.08269911,275.6522643,5539.706987,6.36867262,6,Germany,2917.908678
Nissan,20.96220883,2.317265534,115.9791893,4308.081607,15.18418136,4,USA,3736.79495
BMW,32.1671201,3.531220256,244.917396,2884.59044,15.87644028,6,USA,3728.846917
Toyota,36.05681553,3.177086645,430.5561246,3076.479011,19.47547434,6,Germany,3586.510657
Audi,43.18967215,1.572496164,380.5996406,5212.532356,8.905960381,8,USA,3533.965307
Honda,18.25685087,4.671032454,283.7374622,2176.582248,5.276846286,4,USA,3320.952261
Toyota,10.43983315,1.776183625,122.0406141,5968.368748,13.18412697,6,Japan,3020.668386
Nissan,15.4754252,3.397020084,270.7578911,2521.406719,15.60185757,6,USA,3755.407679
Honda,46.00074567,3.74271318,287.6099759,5184.274102,16.85611214,4,USA,3788.248257
Ford,44.9556031,4.013705826,471.4222132,3579.101267,7.906083995,6,Japan,2574.264203
Chevrolet,33.89652409,4.254526517,356.4344414,3968.864733,8.926293036,8,Japan,3097.929121
Toyota,34.02067442,2.513089534,224.6611667,5522.60231,12.68886388,4,Germany,2539.941371
Audi,36.60146698,1.539915107,310.1273058,3651.644758,9.95901215,8,USA,3759.216092
BMW,17.01485114,4.393774649,126.4221231,4149.975015,17.9076723,4,Japan,2765.63987
Toyota,46.57647784,3.642626397,489.0272943,2197.19865,12.10640231,4,USA,3510.800147
Toyota,26.750821,4.844470813,244.0239608,2009.389895,16.99367966,4,Germany,3036.063727
Toyota,25.32554113,4.785553452,291.146942,2979.199492,13.70929641,6,USA,3724.09818
Audi,30.75670821,4.873304671,242.1135897,4722.332372,16.59635212,4,USA,3264.53035
Nissan,11.87863867,3.44037864,373.004692,2485.059573,9.990094798,4,USA,2986.602887
Nissan,16.65133475,2.834513583,364.8928633,2455.047835,17.47124933,4,Japan,2985.806001
BMW,39.52134466,4.66623281,386.1289242,3643.842432,9.118584733,8,Japan,2990.390864
Nissan,13.31194672,3.305176452,207.2572918,4591.348154,13.19148212,4,Germany,3682.868825
Audi,34.12608438,2.233768786,226.2673925,4848.287969,8.210106698,6,USA,3566.673398
BMW,19.81396439,4.919896078,150.1004924,2713.802696,12.13289782,4,Germany,2978.821161
Mercedes,25.57182456,5.030239507,362.2039887,2318.352589,9.772628143,4,Germany,3235.312133
BMW,21.54774947,3.365239025,115.9188509,5761.588136,9.00055146,8,Japan,2614.230078
Nissan,24.22690866,1.802798909,339.0729342,3042.66553,19.50477527,6,USA,3741.250403
Mercedes,38.76183621,3.05130436,447.8783539,5413.38599,7.401111582,6,USA,2898.932214
Honda,21.88486862,4.714150638,456.3328593,5453.965802,16.80988756,6,Germany,3833.837713
Nissan,32.65618561,5.107096114,279.6151041,5090.090367,19.76247439,4,USA,3395.19504
Honda,29.04201609,2.31389097,283.7214753,2675.334427,5.298522256,4,Japan,3351.730243
Ford,36.54684661,1.767894448,130.7876732,5287.205837,15.48541121,6,Germany,2744.078113
Nissan,47.47318957,5.009401813,368.3060102,5077.002237,8.793677083,6,Germany,2604.303039
Ford,39.30288389,3.057619756,428.5037681,4386.89196,5.607317365,8,Japan,3328.924871
Nissan,18.59761514,3.667043857,197.8620218,3348.808141,11.04334368,6,Japan,3201.983685
Ford,11.2473254,5.372263248,268.5203527,3050.034417,19.02826715,4,Japan,2679.52455
Chevrolet,20.49056177,1.766258912,435.5357347,2487.556848,5.176476416,4,Japan,3753.381584
Ford,33.80311723,4.09327203,450.8481871,4039.028268,13.81828538,4,Japan,3125.860179
Honda,12.05703254,1.79642169,197.2719921,4341.043502,12.52094718,8,Japan,2890.686701
Toyota,29.85464989,3.001875714,320.2282538,3437.355962,18.10076247,6,Germany,3682.40814
BMW,33.87371396,4.715258181,176.9972603,3901.436271,6.260025718,4,USA,3869.596235
Ford,23.36975563,3.233888931,140.7515057,3454.057829,15.22289045,8,USA,2958.944055
Toyota,40.83648815,5.488729416,464.4482006,4564.024229,15.20164548,8,Germany,3663.924828
Audi,14.26393013,3.73623714,428.2030017,5605.036831,15.03620025,4,USA,3478.779486
Chevrolet,13.00551127,2.784648611,404.0139607,2655.681048,19.13501742,8,USA,3984.591676
Chevrolet,39.12755025,2.380445304,119.5065275,3525.63524,17.34631294,8,Germany,2805.989061
Mercedes,29.81965265,2.902082137,437.4915171,2563.474416,5.629590894,4,USA,3941.018492
Audi,37.53609586,2.990133095,275.2176304,4499.775082,12.06624276,8,USA,2972.908085
Audi,27.39309354,1.774854711,236.9580493,4915.482038,10.96929584,4,Germany,3117.931447
Mercedes,19.85608133,2.978296798,318.5905444,5727.65093,9.652208316,4,USA,3038.238721
Audi,42.76409271,3.356954079,136.5412971,3115.487705,11.77005088,8,Japan,2902.676046
Honda,41.97663516,4.390951009,402.6586197,5800.844823,10.76291277,4,Germany,3539.833872
Audi,37.78785883,4.126917939,332.9740308,2253.050687,11.4850085,4,USA,3383.717981
Honda,20.88580549,4.335062621,174.6360387,4412.055453,19.68892798,6,USA,2958.537919
Mercedes,33.60922667,1.533454728,175.2928799,2228.530877,6.329494621,4,Japan,2698.318685
Ford,24.43895588,2.370669598,173.6994606,5575.096751,18.83346305,6,Germany,2976.063457
Mercedes,13.66328293,4.146737154,122.800955,4119.236228,12.2035507,6,Germany,3071.846968
Nissan,46.69254302,3.435957473,335.1193797,4677.393403,14.35613368,6,USA,3070.980165
Audi,15.47274524,1.521253903,436.139271,5326.295704,17.4527445,6,Japan,3035.889301
Audi,48.00949415,4.71797857,106.9992856,2601.24249,10.40694544,8,Japan,2573.083759
Chevrolet,27.84023092,4.591238293,119.601858,2154.366248,11.45632862,8,Japan,3196.049662
Mercedes,17.40531715,3.693676652,329.1081107,5515.524584,11.1427772,4,Japan,3754.312146
Mercedes,31.6760379,1.765853303,427.7982742,3259.73291,10.62096534,4,Japan,2770.549438
Toyota,44.91783344,4.566060198,230.6955562,2515.915632,18.88293982,4,Japan,2718.486015
Nissan,39.28899546,3.834854351,239.8457595,3873.844948,17.43394837,8,Germany,3207.776583
Chevrolet,42.26244591,4.627839909,338.538599,4393.224303,6.634999848,6,USA,3055.904518
Ford,36.35133467,4.50698797,209.6851556,2123.882414,6.621850287,8,USA,3341.920961
Audi,37.69106258,4.712008288,110.6433464,3099.582633,11.41804272,8,Japan,3920.611464
Chevrolet,43.96782606,3.572032266,394.0914072,2131.199497,6.479860651,4,Germany,3641.329375
Honda,19.98672035,2.061298073,350.2599652,3681.341557,14.28639643,4,Germany,3530.58723
Toyota,29.57699855,4.184629894,332.3023996,5580.400116,7.155374109,4,Japan,3123.905417
Toyota,18.84837767,3.98189514,396.6736516,5930.609646,12.83559896,6,USA,2931.039755
Honda,49.50672032,4.469012749,370.092335,4548.190214,5.108299205,6,Japan,3310.396155
Mercedes,47.76237359,2.179524024,182.3527953,2646.550775,9.748945226,8,Germany,3828.165291
Audi,11.57707245,2.2799008,240.9924188,5623.39756,15.15786086,6,Japan,3815.113766
Audi,38.2230069,5.061638069,150.4440567,4064.991293,12.2605841,4,USA,3168.272423
Nissan,47.0099327,4.499911194,151.9428054,2614.997248,19.67404229,6,USA,2869.33053
Honda,17.22301381,5.132913955,370.4782985,5686.906678,18.11155694,6,Germany,2838.016675
Audi,32.71780922,4.534861285,443.4400428,5029.876203,10.38606169,6,Japan,2550.982625
Toyota,46.6195319,3.888621224,485.0930335,4926.821091,5.682298122,6,Japan,3763.996369
Audi,11.35783914,4.116530948,351.338847,4836.722815,17.6843945,4,Germany,2897.257051
Ford,37.89681069,5.056511696,173.6405293,2801.359284,18.66851465,4,Japan,3038.498712
Audi,21.89396029,3.815227018,142.2601382,2844.026767,17.3094109,8,Germany,3713.824211
Nissan,46.97584782,4.029565297,425.1403886,4753.171994,6.919249114,8,Japan,2680.036078
BMW,48.84232981,2.125906864,331.5025905,2878.891,19.96872702,8,USA,3191.851118
Chevrolet,47.77065956,3.39568488,347.3140084,3754.686787,8.878763323,6,Germany,2683.51207
BMW,28.96856867,4.365588448,412.5848355,5128.007302,15.86307369,6,Japan,3162.772854
Ford,44.48170604,2.583770793,381.3108911,5135.810072,18.62052315,4,Japan,2570.70936
BMW,43.78197594,2.309016722,433.7833011,3813.04709,8.535306715,8,Japan,3276.434239
Audi,22.76401893,2.755307233,122.4855622,5168.759753,18.62387832,4,Germany,3693.564579
Nissan,43.15661897,2.466002512,399.0082547,5354.487185,9.642223688,8,USA,3514.445012
Toyota,11.48030539,2.359650548,440.3411029,4619.103005,19.64619834,8,Japan,3263.753514
Toyota,33.85079514,3.199403371,214.454017,2913.703409,9.218900306,8,Germany,3743.138068
Ford,19.20035349,5.131354056,356.1789096,3096.047122,19.30153737,6,Japan,2841.681962
BMW,14.82267543,3.528238587,225.6648255,3259.364622,5.803169763,8,USA,3746.194427
Mercedes,13.07812807,2.251681523,483.1884266,2467.216431,15.63908018,8,USA,2914.545219
Mercedes,37.85155104,1.807886678,113.369429,3092.638481,12.98166701,6,USA,3043.729512
Nissan,23.59499855,4.284624581,331.9171375,2838.076897,12.16815616,8,Germany,2692.645302
Chevrolet,38.99067086,3.031195058,166.6014188,3821.314999,8.352414714,6,Japan,2652.632135
Audi,12.61425363,4.787323786,384.8880821,5633.750191,15.58393685,6,Germany,3898.167278
BMW,22.61161351,4.138043075,170.3561134,2417.921267,7.862142372,4,Japan,2784.967371
Mercedes,31.5796517,4.684965802,194.1533048,4881.071696,13.29262694,6,Germany,2999.944233
Mercedes,41.62892659,2.587784158,297.7483244,4749.132018,8.798680446,6,Japan,3293.727548
BMW,22.75010012,4.26943569,465.93398,2383.016795,19.3343207,6,Germany,3021.800699
Chevrolet,35.03565506,2.556247939,184.6857489,5690.28962,5.429467908,8,Japan,3805.199925
Honda,45.43910993,5.256273918,157.6960084,4273.888809,7.995924202,4,Germany,3851.072145
Audi,34.63452753,4.045497126,403.5907327,3454.902085,8.634659096,8,USA,2988.985686
Ford,19.31837899,2.798047201,300.2478129,5026.154334,11.21101739,6,Germany,2638.041544
Audi,10.97603126,2.578047449,464.714045,3029.461834,8.490953628,6,USA,2815.237351
Nissan,44.80395496,2.26370634,158.6458229,4774.039348,12.37023635,4,USA,3211.589381
Ford,10.85077643,4.278563836,358.3711572,2158.84483,18.08698285,4,Japan,2932.721563
Chevrolet,44.98806691,2.374862452,193.1516585,5357.63215,15.68095132,6,USA,3180.208356
Nissan,31.15748536,3.881213064,162.7041715,3792.683388,13.69942971,6,USA,3638.05525
Toyota,47.56270794,2.558540108,373.3717661,4546.771657,6.33504767,8,Japan,3130.957651
Toyota,41.95132943,4.147875779,337.473848,2884.951279,15.40988163,6,Germany,2795.496184
Audi,49.91736442,4.759758914,401.9309833,4708.294851,7.496214265,8,Germany,3036.951461
Nissan,24.02847262,4.612100973,223.7850306,5088.961104,16.79551079,4,USA,3614.471827
Ford,40.68753156,4.543405324,279.1886626,3892.852748,8.750851378,8,Germany,3136.09318
Ford,26.07723654,2.250889623,262.1886705,4470.907696,11.25573092,6,USA,2874.306779
Toyota,29.19502481,1.853539788,493.6357856,3825.303695,10.25705303,8,Germany,3141.117459
Toyota,35.10021853,4.295795314,216.8995827,5576.365477,17.88220872,8,Germany,3182.210032
Chevrolet,44.94708457,2.973388855,217.9268953,3991.476722,6.898166881,4,Germany,2944.565807
Nissan,49.36333877,3.229384906,241.8192835,5367.234836,13.48467324,8,USA,3993.527634
Ford,40.73093655,1.624596371,325.8376325,5205.408233,7.130924142,6,Japan,3651.439028
Mercedes,26.71067129,2.538305797,200.9290977,3642.019285,15.57193754,8,Germany,3538.68248
Chevrolet,26.85428009,1.634705615,466.1159762,2920.337967,18.57617192,8,Germany,3782.300477
Ford,39.50329206,5.01674309,206.2742259,3624.32853,11.51911481,8,Germany,3499.628794
Toyota,19.55108583,2.473586733,458.3262926,5304.869503,12.3213839,6,USA,3686.470515
Nissan,14.41896453,3.729348678,141.3900255,2910.530143,18.91134255,8,Japan,3118.788467
Honda,24.18488631,1.655917283,362.625081,4097.745383,12.81487083,6,USA,3250.557655
Nissan,21.48955967,4.167389565,462.7942074,5224.386992,12.31397657,8,Germany,2570.494575
BMW,21.85232482,2.792109383,167.4997754,3413.909901,13.67493654,4,USA,2920.969587
Mercedes,19.34431004,5.091676748,487.330784,4568.838548,15.33844605,4,Germany,3052.018614
Mercedes,11.68372759,5.052472756,281.1533442,2982.526296,6.603250626,4,Germany,3438.205338
Mercedes,10.71495739,2.801162473,478.2860434,2437.117781,17.31665792,6,USA,3196.316927
Honda,49.50889559,5.103843583,370.7280175,5177.5369,11.53257541,6,Germany,3411.757394
Audi,27.11092535,5.484630694,220.6347479,2395.874494,6.085227648,6,Germany,3569.991002
Audi,25.37306589,4.801662656,175.32101,3085.52558,16.79274004,8,Japan,2564.078002
Chevrolet,37.18589131,4.879485391,221.4940185,5420.437688,10.65424958,6,USA,2887.416621
Honda,18.73015551,2.496034944,137.2069637,3385.877148,6.505512426,6,USA,2756.355809
Honda,47.99844736,3.806809595,157.5471865,5892.181398,14.50668559,6,Germany,2781.182679
Chevrolet,41.45380058,1.769023656,141.8641761,5918.937339,18.2019703,6,Germany,3254.688093
Nissan,13.57644009,1.879671747,269.1774175,3073.104082,18.31630264,4,USA,3609.968165
Chevrolet,26.70323103,5.495570448,418.2313505,2163.912889,19.36495212,8,USA,2909.165551
BMW,45.1647323,2.806556998,156.5534217,4820.253137,18.0155819,4,USA,3736.673857
Toyota,47.78928089,4.492735648,152.1281733,3803.946011,5.03211379,8,Germany,3838.684776
Audi,28.69606045,4.726660212,357.3715798,2403.011376,10.7036175,8,Japan,3025.800808
Toyota,34.53645557,4.932093084,178.8731928,4830.091276,17.2781387,4,Japan,3522.034808
Audi,16.68135784,5.49051319,139.0440152,2124.699636,10.49379509,6,Germany,2675.573941
Honda,49.64674505,2.465985941,166.7394313,5480.786762,14.0232276,4,Germany,3616.042428
Mercedes,19.26686806,1.661403307,469.4925584,2554.610116,14.09475421,8,Germany,2747.535813
Chevrolet,47.70927097,3.144766072,428.5885011,2509.247515,10.47537956,8,USA,3531.123706
Chevrolet,35.98586596,2.020322679,241.6258249,2702.689192,18.56710891,6,Germany,3132.850005
Chevrolet,34.3094718,1.589703557,362.3283069,5841.065434,12.54842518,4,USA,3892.684482
Mercedes,30.50754044,2.941707309,314.9102695,4772.677441,11.97176309,8,Japan,3196.690873
BMW,19.22679247,4.634953004,370.8497054,5205.486142,19.96270618,4,Germany,2546.354226
BMW,17.06112128,3.764722765,373.068461,3590.539943,12.40250546,6,Germany,3221.003554
Mercedes,18.81944836,2.751111957,351.493606,3345.25091,7.675973779,6,USA,3693.248116
Nissan,17.45753049,4.117368022,206.4405474,2937.936027,12.69604134,8,USA,3470.626496
Mercedes,41.18337894,2.428072721,115.6025683,3922.592113,17.21025103,6,USA,3949.472795
Ford,24.00501037,1.557525784,282.2267128,4207.314934,16.6529049,8,Japan,3764.908735
Audi,12.31370706,4.557413546,456.3895539,4527.099375,16.82872648,8,Japan,3289.827494
Ford,48.76410521,3.994972339,327.7989034,3028.474016,15.62035676,6,Germany,2809.780848
Ford,45.3514354,4.549210498,432.9564167,5794.616324,8.813267436,6,Germany,2505.661945
Mercedes,47.11009133,1.655752067,496.6497372,2679.033993,17.93126129,4,USA,3970.753596
Audi,49.79631291,4.848478511,165.4464817,5862.612699,18.40165198,4,Japan,3907.479547
Nissan,16.95580997,3.9781048,376.7110557,2059.42449,7.912290449,8,Germany,2911.215991
Chevrolet,25.84968076,3.753581403,369.7174295,3924.502767,6.956834548,4,USA,3457.323679
Ford,40.32953903,3.998456192,491.9821789,3333.471352,19.63407453,8,USA,3593.859344
Mercedes,37.84082472,4.957732987,494.2402936,3796.493656,18.02485945,6,Japan,3367.020192
Chevrolet,16.15583625,3.847746026,374.6714447,4282.658316,18.39854221,6,Japan,3764.442512
Mercedes,42.633325,3.82380152,197.4459168,3742.356632,18.29564577,4,Germany,2616.736973
Honda,18.97762287,5.462716628,419.4223353,3659.387401,13.12530236,8,Germany,3844.741051
Ford,18.95270459,4.526920668,142.8116537,4930.893662,14.69602605,8,USA,3088.028517
Honda,31.47897692,3.269175222,412.2797217,4743.5051,13.18044278,4,USA,3221.035032
Nissan,33.71759739,4.329588,464.0784497,5333.085128,5.768095238,8,USA,3167.100476
Toyota,33.20344831,3.056921887,253.1333579,2999.835925,16.18254628,8,Germany,3296.929334
BMW,13.6594735,2.41550185,352.254118,4438.114039,12.5799805,6,Japan,3397.252708
Audi,45.09843451,3.887407508,272.0570928,4340.779142,14.71563612,8,Germany,3565.515149
