Date,Car Model,Units Sold,Revenue
2022-02-06,Truck,2,46368.83962693328
2022-02-06,Truck,6,328351.71585053246
2022-02-06,Sedan,4,314338.60721717065
2022-02-06,Electric,2,108297.39725133064
2022-02-06,Electric,5,248848.4969142264
2022-02-06,Sedan,9,491412.51242210146
2022-02-06,Truck,10,514661.02432349394
2022-02-06,Truck,7,416941.55747246963
2022-02-06,Electric,5,267785.0599667709
2022-02-06,Truck,6,444199.21870971646
2022-02-06,SUV,5,318717.41004991333
2022-02-06,Truck,5,133890.02657970946
2022-02-06,Electric,8,363071.78638722823
2022-02-06,Truck,9,493157.8192091314
2022-02-06,Sedan,9,680443.6692864004
2022-02-06,Truck,9,330291.3641391406
2022-02-06,Sedan,9,350043.2403229526
2022-02-06,SUV,1,57085.90596358692
2022-02-06,Electric,10,406321.16740185465
2022-02-06,Truck,8,396927.33989217505
2022-02-06,Truck,5,302805.44823982444
2022-02-06,Sedan,4,154147.94989760622
2022-02-06,Electric,6,233551.87450226763
2022-02-06,SUV,5,194707.16961585422
2022-02-06,Electric,4,152723.98682493792
2022-02-06,Electric,1,70731.62574616395
2022-02-06,SUV,10,394369.917228688
2022-02-07,Electric,9,327156.2864264982
2022-02-07,Truck,10,754683.2827937462
2022-02-07,Truck,4,238306.3609043135
2022-02-07,SUV,1,34627.041279834964
2022-02-07,Electric,7,521448.1075771607
2022-02-07,SUV,5,357828.4644960665
2022-02-07,SUV,2,110254.72016228586
2022-02-07,Sedan,1,34182.500989635504
2022-02-07,Truck,5,313359.931458712
2022-02-07,Sedan,3,74209.94405507347
2022-02-07,Truck,9,419269.35271865135
2022-02-07,Truck,6,414300.121273042
2022-02-07,SUV,4,204578.33084038625
2022-02-07,Sedan,5,373747.47868162184
2022-02-07,SUV,6,221273.32554581092
2022-02-07,Sedan,10,765921.8945379821
2022-02-07,Electric,8,355916.4224573396
2022-02-07,SUV,1,35119.40788276839
2022-02-07,SUV,2,117520.43393684432
2022-02-07,Sedan,1,36856.320659845296
2022-02-07,Truck,6,181843.61302548603
2022-02-07,Electric,9,247998.91651491105
2022-02-07,Electric,4,138811.3915325926
2022-02-07,Electric,7,289497.5014677496
2022-02-07,Electric,3,132462.69090694183
2022-02-07,Electric,5,237770.30015075672
2022-02-07,Electric,9,318552.23162546323
2022-02-07,SUV,8,167407.69311677924
2022-02-07,Sedan,2,126326.98710892233
2022-02-07,Sedan,2,118174.77740621172
2022-02-07,Electric,7,241649.6469512656
2022-02-07,Electric,7,532960.0117335997
2022-02-07,Electric,7,190261.804051859
2022-02-07,SUV,4,101777.1340760552
2022-02-07,Electric,9,507881.1955155595
2022-02-07,Electric,6,369482.2365550899
2022-02-07,Truck,7,460508.25329073635
2022-02-07,Electric,5,167773.3116748484
2022-02-07,Electric,5,361577.347235147
2022-02-07,SUV,9,397253.04625041835
2022-02-07,Electric,5,378807.850762094
2022-02-07,Sedan,7,398313.5618087897
2022-02-07,SUV,3,71539.25711753294
2022-02-07,Electric,6,302533.29079438664
2022-02-07,Truck,6,354398.77881477406
2022-02-07,Sedan,1,27429.28547436607
2022-02-07,Truck,10,646657.5906284245
2022-02-07,Sedan,6,139408.43838596492
2022-02-07,SUV,7,467607.3838823291
2022-02-07,SUV,8,319056.8302917209
2022-02-07,Electric,6,249613.0921903194
2022-02-07,Truck,8,418637.4060859255
2022-02-07,Electric,5,325870.3397600239
2022-02-07,Truck,6,229334.5478493769
2022-02-07,Truck,1,45055.41246426174
2022-02-07,Sedan,8,418497.72821796575
2022-02-07,Electric,4,105992.45016366575
2022-02-07,Truck,1,69306.88030677964
2022-02-07,SUV,2,69202.7667407335
2022-02-07,Sedan,1,55831.82675267481
2022-02-07,SUV,10,290340.1334667665
2022-02-07,Electric,7,225850.7064704183
2022-02-07,Electric,1,76851.32671935648
2022-02-07,Truck,2,89643.2004785428
2022-02-07,Truck,9,397366.6969611639
2022-02-07,SUV,3,116134.83567757445
2022-02-07,Sedan,9,692176.2507254924
2022-02-07,Electric,1,68417.60979940297
2022-02-07,Truck,6,139902.33283264723
2022-02-07,SUV,5,395745.4371453898
2022-02-07,Sedan,9,474850.35682709364
2022-02-07,Truck,3,148285.93304782285
2022-02-07,Truck,6,280819.12416352297
2022-02-07,Sedan,9,700278.1318871373
2022-02-07,Sedan,9,463839.60782549076
2022-02-07,Electric,1,60957.8396232166
2022-02-07,Sedan,4,86360.26454737928
2022-02-08,Electric,10,371381.5017473842
2022-02-08,Electric,7,260634.32174957902
2022-02-08,Sedan,6,321529.6358166868
2022-02-08,Truck,9,337217.8527329019
2022-02-08,Electric,6,190169.7816072392
2022-02-08,Sedan,8,163742.35706168987
2022-02-08,Truck,9,291080.3443827764
2022-02-08,SUV,10,632434.7434218988
2022-02-08,Truck,8,305604.8459267698
2022-02-08,Truck,9,678287.4622596069
2022-02-08,Truck,3,181035.76014441776
2022-02-08,Electric,9,679763.896563826
2022-02-08,Truck,9,636228.9770003834
2022-02-08,Electric,1,76431.27997008956
2022-02-08,SUV,9,561889.071268096
2022-02-08,Truck,9,406395.31732122716
2022-02-08,Truck,1,55664.3147203269
2022-02-08,Truck,5,350715.92603111814
2022-02-08,Electric,6,181077.99349310732
2022-02-08,SUV,1,31706.370256387294
2022-02-08,Electric,10,694145.1315102074
2022-02-08,Sedan,4,174826.3264226594
2022-02-08,SUV,4,290339.56005908
2022-02-08,Truck,6,262522.7720020632
2022-02-08,SUV,2,57913.17891708203
2022-02-08,Sedan,9,187147.7102976159
2022-02-08,Truck,6,391464.6403942512
2022-02-08,Sedan,3,139706.92401208516
2022-02-08,Electric,10,307663.4472262644
2022-02-08,Electric,7,167881.3838897111
2022-02-08,Sedan,3,149165.80939935806
2022-02-08,Sedan,5,165837.44313473772
2022-02-08,Sedan,2,89530.59836564196
2022-02-08,Electric,7,194557.3199732132
2022-02-08,Sedan,3,212645.31936287927
2022-02-08,Electric,5,130639.56266206143
2022-02-08,SUV,5,202925.3888338167
2022-02-08,Electric,3,219151.1246048715
2022-02-08,Truck,1,26206.297106264214
2022-02-08,SUV,4,305244.31858443934
2022-02-08,Truck,6,330006.04591969366
2022-02-08,SUV,1,59264.826194804926
2022-02-08,SUV,2,123325.7936777299
2022-02-08,Electric,8,336325.9831456232
2022-02-08,Truck,3,211248.78325615174
2022-02-08,SUV,6,247746.06471768414
2022-02-08,Sedan,5,355676.426908357
2022-02-08,Electric,4,161839.31237747835
2022-02-08,Sedan,10,698706.6451428592
2022-02-08,Sedan,1,27082.11881333419
2022-02-08,SUV,6,292246.5903949007
2022-02-08,SUV,3,105753.55512604289
2022-02-08,Electric,6,215778.4731466785
2022-02-08,SUV,1,33164.32074958962
2022-02-08,Truck,10,342716.4337029916
2022-02-08,Truck,10,626307.0771870329
2022-02-08,Sedan,5,125596.68555071941
2022-02-08,Electric,8,214542.94284011296
2022-02-08,Sedan,9,582135.1176365834
2022-02-08,Truck,5,168391.70890510496
2022-02-08,Sedan,2,112481.44545200099
2022-02-08,SUV,8,215061.4020516987
2022-02-08,SUV,8,334967.3340302262
2022-02-08,Truck,5,162098.8206872874
2022-02-08,Electric,4,251525.75973618127
2022-02-08,SUV,1,30642.349030075882
2022-02-09,Sedan,6,403061.95284514624
2022-02-09,SUV,9,416256.2260304337
2022-02-09,Electric,10,375832.8808672454
2022-02-09,Sedan,8,427364.1031444258
2022-02-09,Sedan,6,436343.31744508864
2022-02-09,Electric,6,469019.79917613417
2022-02-09,Electric,6,327929.8951986011
2022-02-09,Electric,3,63757.54580853634
2022-02-09,Sedan,8,277447.8129688422
2022-02-09,SUV,2,134571.38749016606
2022-02-09,Sedan,2,109903.38987139724
2022-02-09,Sedan,6,446670.57988555654
2022-02-09,Sedan,10,622121.2745712401
2022-02-09,Truck,8,383734.5840199557
2022-02-09,SUV,10,278632.25809416006
2022-02-09,Truck,10,762043.6836694326
2022-02-09,Electric,7,357538.0214061307
2022-02-09,Electric,4,230658.05130380802
2022-02-09,Truck,5,335096.4434372014
2022-02-09,Sedan,10,689800.0836885304
2022-02-09,Electric,1,51188.22165622863
2022-02-09,Electric,8,471416.10920147604
2022-02-09,Sedan,2,155071.70246624164
2022-02-09,Truck,1,71075.58572867519
2022-02-09,Sedan,9,532063.5765833207
2022-02-09,Truck,2,109761.48687449719
2022-02-09,Sedan,2,73600.49329664317
2022-02-09,Sedan,8,211063.56420427683
2022-02-09,SUV,6,230587.01188623963
2022-02-09,Sedan,9,558305.320380658
2022-02-09,SUV,5,122804.0383264813
2022-02-09,Truck,8,631303.3356926248
2022-02-09,SUV,10,278897.0582242037
2022-02-09,Sedan,8,538754.9275560537
2022-02-09,Electric,8,379153.5661950954
2022-02-09,SUV,1,62181.54179041273
2022-02-09,Electric,1,47377.13120905937
2022-02-09,Electric,8,273437.46653290436
2022-02-09,Sedan,7,484161.975754453
2022-02-09,Truck,1,74926.48657266606
2022-02-09,SUV,6,327398.92589644843
2022-02-09,Sedan,3,84910.0229856674
2022-02-09,Truck,8,635606.5094759706
2022-02-09,SUV,6,404190.21777650504
2022-02-09,Sedan,1,43819.26266887662
2022-02-09,Truck,3,187932.78376660333
2022-02-09,Electric,7,191310.53595654294
2022-02-09,Truck,1,58281.69643979403
2022-02-09,Truck,6,267529.20494325866
2022-02-09,SUV,1,25906.449489370498
2022-02-09,Electric,8,362467.46585378895
2022-02-09,Electric,2,41308.96640261589
2022-02-09,Sedan,2,90978.591361258
2022-02-09,Truck,9,218771.13497710862
2022-02-09,Truck,6,280344.47822094586
2022-02-09,Sedan,7,270754.16059112945
2022-02-09,Truck,4,275328.9701331112
2022-02-09,Sedan,1,56133.19199403674
2022-02-09,SUV,5,142958.4496945949
2022-02-09,Truck,1,22080.778922861336
2022-02-09,SUV,8,302914.60533977684
2022-02-09,SUV,4,307103.53386584425
2022-02-09,Sedan,7,395611.3343569876
2022-02-09,Truck,3,146302.39442491496
2022-02-09,Truck,5,234998.15167206092
2022-02-09,Sedan,9,662746.5419759097
2022-02-09,Electric,3,179397.91758240768
2022-02-09,SUV,9,316894.5795958018
2022-02-09,Sedan,10,395178.8536084353
2022-02-09,SUV,10,694237.2867419119
2022-02-09,SUV,2,91600.60391317068
2022-02-09,Truck,2,126572.27923299333
2022-02-09,Truck,7,386023.7911174847
2022-02-09,Truck,7,486012.6317024905
2022-02-09,Electric,2,69128.2968946075
2022-02-09,Sedan,3,146705.01572604847
2022-02-09,Electric,1,35984.98977855255
2022-02-09,Electric,8,245688.9051557494
2022-02-09,Electric,6,376600.6534708256
2022-02-09,Truck,1,66422.33243822519
2022-02-09,Electric,9,452652.3396206074
2022-02-09,Truck,10,550792.7448744305
2022-02-09,Electric,2,48210.36168375364
2022-02-09,Sedan,3,122540.78619719364
2022-02-09,SUV,5,295945.5112055863
2022-02-09,Electric,10,797100.4077884639
2022-02-09,Truck,3,60150.89029518344
2022-02-09,SUV,10,488186.84337885183
2022-02-09,Sedan,7,546537.3743671287
2022-02-09,Truck,10,526996.5491738917
2022-02-09,SUV,5,319227.9856464157
2022-02-09,Truck,8,386616.34532760584
2022-02-09,Electric,6,367081.1570875667
2022-02-09,Truck,1,36299.32867946706
2022-02-09,Truck,1,25896.912329339073
2022-02-09,Truck,5,277891.60563592485
2022-02-09,Sedan,3,73064.63052499034
2022-02-09,Sedan,7,426809.22874524636
2022-02-09,Truck,9,526591.0837771436
2022-02-10,Electric,7,173296.8854078436
2022-02-10,Sedan,3,218445.98825308587
2022-02-10,Truck,10,791556.8558518704
2022-02-10,Electric,6,160924.61518780515
2022-02-10,Sedan,10,630340.6530167321
2022-02-10,Sedan,8,272652.5656598458
2022-02-10,Truck,1,31253.9198990831
2022-02-10,Truck,9,482026.1000554659
2022-02-10,Sedan,1,62759.4923943087
2022-02-10,SUV,7,488089.0370600051
2022-02-10,Truck,9,389122.72137144126
2022-02-10,Electric,4,313772.99156151083
2022-02-10,Electric,3,74519.60027576896
2022-02-10,SUV,6,297973.4367798021
2022-02-10,Truck,3,155103.4625278102
2022-02-10,Electric,2,115268.35599253156
2022-02-10,Truck,1,70982.41740703116
2022-02-10,SUV,9,187482.8680266344
2022-02-10,Electric,8,508797.13917232683
2022-02-10,SUV,8,259366.2447551404
2022-02-10,SUV,8,515224.1121058072
2022-02-10,Electric,1,26081.938699236245
2022-02-10,Sedan,8,406817.3208626238
2022-02-10,SUV,2,105561.04829990018
2022-02-10,Truck,5,377520.88908991107
2022-02-10,Sedan,1,27775.70443025706
2022-02-10,Sedan,6,454663.23967959965
2022-02-10,SUV,2,42376.953885316485
2022-02-10,Electric,6,439527.78024983156
2022-02-10,Sedan,6,334737.10497940495
2022-02-10,Electric,5,299821.60693122476
2022-02-10,Truck,1,62146.95869046369
2022-02-10,Sedan,4,126882.54248101678
2022-02-10,Electric,6,329469.47506720526
2022-02-10,Truck,3,126581.51923820893
2022-02-10,Electric,8,604919.1754155189
2022-02-10,Sedan,10,688660.8080841538
2022-02-10,Electric,4,110259.69875878973
2022-02-10,SUV,1,78825.64532397446
2022-02-10,Sedan,8,305146.1935306377
2022-02-10,SUV,8,571738.4632324628
2022-02-10,Truck,2,136497.2539145432
2022-02-10,Electric,10,303688.554143871
2022-02-10,Truck,7,168794.7167061411
2022-02-10,Truck,5,398808.97722173145
2022-02-10,Electric,7,150171.146806358
2022-02-10,Truck,6,438810.10011782177
2022-02-10,Sedan,3,133791.09714425082
2022-02-10,SUV,5,118740.02780227775
2022-02-10,Sedan,7,479348.15054885176
2022-02-10,SUV,6,299594.1154975702
2022-02-10,Sedan,8,440430.89774021675
2022-02-10,Truck,9,412294.9246670997
2022-02-10,Electric,1,43442.47958790031
2022-02-10,Sedan,7,342543.4252280036
2022-02-10,SUV,4,179169.94041025097
2022-02-10,Sedan,2,151196.47213479303
2022-02-10,SUV,7,435872.13539706945
2022-02-10,Sedan,6,397476.8522708875
2022-02-10,Sedan,1,77082.18863377653
2022-02-10,Truck,10,262033.95816671135
2022-02-10,Electric,1,59352.72338192413
2022-02-10,Truck,1,78188.7314293349
2022-02-10,Electric,9,606306.2429238555
2022-02-10,SUV,7,283247.72779558966
2022-02-10,SUV,8,563980.6522836986
2022-02-10,Truck,9,406790.67162688944
2022-02-10,SUV,3,175982.01759379567
2022-02-10,SUV,10,720332.6447299032
2022-02-10,Sedan,1,74363.43378492261
2022-02-10,Truck,3,140948.36047920247
2022-02-10,Electric,2,50140.62922129281
2022-02-10,Electric,7,330833.64396768814
2022-02-10,Sedan,10,394378.8955737846
2022-02-10,SUV,3,130692.52638543605
2022-02-10,Electric,3,237052.34377935113
2022-02-10,Truck,8,601843.1710795391
2022-02-10,Truck,6,438868.8638625081
2022-02-10,Electric,10,256514.82970149038
2022-02-10,Electric,3,145853.28341423545
2022-02-10,Sedan,9,198855.28871807092
2022-02-10,Truck,8,326493.7163281789
2022-02-10,Truck,2,108988.09450253204
2022-02-10,SUV,9,243520.63551251087
2022-02-10,Sedan,3,115368.38008470036
2022-02-11,Sedan,3,201330.12236024684
2022-02-11,Electric,2,73785.19320454224
2022-02-11,Sedan,5,131899.82365580386
2022-02-11,Truck,6,437634.22146549565
2022-02-11,SUV,2,40081.17372175046
2022-02-11,Electric,8,392248.77412280097
2022-02-11,Sedan,4,105747.29955807497
2022-02-11,SUV,2,92840.86044327228
2022-02-11,Electric,3,145846.18904410303
2022-02-11,Truck,9,662899.3395159051
2022-02-11,Sedan,7,182889.48690556534
2022-02-11,Truck,4,284115.75344146194
2022-02-11,SUV,1,25991.921310868107
2022-02-11,Electric,5,352012.06504124164
2022-02-11,Sedan,9,195789.0336542613
2022-02-11,Truck,9,534125.1094650633
2022-02-11,Truck,3,215227.59204812013
2022-02-11,SUV,3,187580.45945311923
2022-02-11,Sedan,8,335265.0020486116
2022-02-11,Truck,2,140235.6640273906
2022-02-11,Truck,1,39932.41724087168
2022-02-11,Sedan,3,176572.8805882757
2022-02-11,Electric,6,304372.8594664672
2022-02-11,SUV,8,565271.7292113844
2022-02-11,Sedan,2,126359.75524052278
2022-02-11,Sedan,8,585668.6188356562
2022-02-11,SUV,7,408601.0278566975
2022-02-11,SUV,3,236277.19436401117
2022-02-11,Truck,6,369164.4752774336
2022-02-11,SUV,5,240056.54985562622
2022-02-11,Electric,8,349622.16620994464
2022-02-11,Sedan,5,383207.8192402664
2022-02-11,Truck,2,49442.55797875351
2022-02-11,Truck,6,322062.0280552089
2022-02-11,Electric,2,111223.11243180286
2022-02-11,Electric,6,353515.71745003865
2022-02-11,Electric,9,544385.8172040387
2022-02-11,SUV,8,621690.5682501963
2022-02-11,Electric,6,452491.0596444787
2022-02-11,Sedan,5,156235.46572127365
2022-02-11,SUV,3,112883.39652003557
2022-02-11,SUV,5,295106.84743842745
2022-02-11,Electric,1,38739.986922935765
2022-02-11,SUV,4,212286.8120416955
2022-02-11,SUV,6,443917.4253888967
2022-02-11,SUV,8,272075.1254844507
2022-02-11,SUV,3,135319.87115709847
2022-02-11,Truck,3,140179.18219449153
2022-02-11,SUV,5,290803.1386923256
2022-02-11,Truck,8,557475.8291588009
2022-02-11,Electric,8,614817.3562365689
2022-02-11,SUV,2,122032.17007500873
2022-02-11,Truck,5,181350.79104347227
2022-02-11,Electric,5,231367.96823835635
2022-02-11,Truck,7,288233.66129308345
2022-02-11,Electric,2,154565.44844303775
2022-02-11,SUV,10,789076.8688589177
2022-02-11,Sedan,9,338089.88822518755
2022-02-11,Electric,6,122831.78201829016
2022-02-11,SUV,9,512637.57467443723
2022-02-11,Electric,1,49307.15204758961
2022-02-12,Electric,9,602954.1410353904
2022-02-12,Sedan,9,198888.69180828996
2022-02-12,SUV,2,118906.4956967673
2022-02-12,Truck,7,280334.0736613738
2022-02-12,SUV,4,115170.24284221252
2022-02-12,SUV,3,126888.75724808977
2022-02-12,Electric,8,370717.5888689979
2022-02-12,Electric,10,572672.4729080611
2022-02-12,Electric,8,199942.8477476701
2022-02-12,SUV,2,75858.12112913016
2022-02-12,Truck,9,481289.646411479
2022-02-12,SUV,3,73995.42897915383
2022-02-12,Sedan,7,211427.54727933256
2022-02-12,Truck,10,721515.854892772
2022-02-12,Electric,3,129987.69808972582
2022-02-12,Sedan,1,31554.84072370253
2022-02-12,Sedan,4,102094.01908213162
2022-02-12,Sedan,2,113495.07875746429
2022-02-12,Electric,4,276085.05719009356
2022-02-12,SUV,5,390443.1673516332
2022-02-12,Sedan,7,281886.1167474376
2022-02-12,Sedan,7,439343.23736055626
2022-02-12,Truck,1,51397.724831728556
2022-02-12,Sedan,8,448012.5794875717
2022-02-12,Truck,6,322644.69068389013
2022-02-12,Truck,9,381506.75454456266
2022-02-12,SUV,7,516327.9998206195
2022-02-12,Truck,9,494342.85424864065
2022-02-12,SUV,4,169119.30789492745
2022-02-12,Truck,1,64626.469528806294
2022-02-12,SUV,7,433799.1981403193
2022-02-12,SUV,7,145195.54457959568
2022-02-12,Electric,2,113241.07108356524
2022-02-12,SUV,10,382765.43570773414
2022-02-12,Truck,8,294050.1938131019
2022-02-12,Truck,10,216285.96730243578
2022-02-12,Truck,8,307186.11224132474
2022-02-12,Electric,1,67537.70439237726
2022-02-12,Electric,9,258873.1900359976
2022-02-12,SUV,7,148647.61448025916
2022-02-12,Sedan,4,263233.76916945935
2022-02-12,SUV,5,211630.83794018626
2022-02-12,Sedan,3,77392.15473206913
2022-02-12,Electric,6,460611.6752876452
2022-02-12,Truck,1,23559.024523941433
2022-02-12,Sedan,4,207757.2104627682
2022-02-12,Truck,7,195988.62499896478
2022-02-12,Sedan,10,533149.8603029422
2022-02-12,SUV,8,591728.2903863464
2022-02-12,Electric,3,69863.85533995004
2022-02-12,Electric,5,304009.2294954375
2022-02-12,Truck,9,458793.83645133744
2022-02-12,Electric,10,644249.6965267882
2022-02-12,SUV,4,90875.50330796279
2022-02-12,Electric,3,158225.4812517126
2022-02-12,Truck,3,220396.53605489142
2022-02-12,Truck,2,72179.57660885509
2022-02-12,Sedan,1,68384.63495723391
2022-02-12,Truck,5,356388.0758942827
2022-02-12,Truck,10,612404.5912138994
2022-02-12,Electric,3,141421.71270883002
2022-02-12,Sedan,5,318771.06234542036
2022-02-12,Sedan,7,304263.4339671793
2022-02-12,Sedan,5,193701.5016215545
2022-02-12,Electric,1,72965.10294485561
2022-02-12,SUV,5,306276.1360791368
2022-02-12,Electric,9,640128.4521519322
2022-02-12,Electric,6,450533.24590694415
2022-02-12,Electric,1,35037.17169455184
2022-02-12,SUV,10,570908.3782653974
2022-02-12,Electric,10,633256.607423099
2022-02-12,Sedan,9,472684.1793463698
2022-02-12,Electric,8,348841.1721109476
2022-02-12,Sedan,6,313888.62962118606
2022-02-12,Truck,1,74148.07508820442
2022-02-12,Truck,2,43685.70053589145
2022-02-12,Sedan,8,573846.5830119345
2022-02-12,SUV,7,462912.6083446543
2022-02-12,Sedan,7,257788.96015692304
2022-02-12,Electric,1,36260.22403385896
2022-02-12,Electric,9,432154.54632486706
2022-02-12,Electric,10,558883.399613916
2022-02-12,Sedan,10,710572.3836064014
2022-02-12,Truck,1,47599.3460545463
2022-02-12,SUV,4,211967.11156795855
